,id,adult,softcore
39,1684219,False,False
40,1154304,False,False
41,195022,False,False
42,1462791,False,False
43,11584,False,False
44,1543495,False,False
45,1479767,False,False
46,37133,False,False
47,45851,False,False
48,399983,False,False
49,1009994,False,False
50,1663337,False,False
51,123460,False,False
52,1214028,False,False
53,1684220,False,False
54,394959,False,False
55,653048,False,False
56,1432596,False,False
57,1425373,False,False
58,1187084,False,False
59,564469,False,False
60,1540339,False,False
61,1477636,False,False
62,1501787,False,False
63,1477503,False,False
64,1495025,False,False
65,158726,False,False
66,1517161,False,False
67,434765,False,False
68,1476362,False,False
69,1684221,True,False
70,1592055,False,False
71,1049942,False,False
72,346630,False,False
73,1656346,False,False
74,1684222,False,False
75,1422004,False,False
76,1684223,False,False
77,363216,False,False
78,1325958,False,False
79,1477501,False,False
80,463533,False,False
81,1333141,False,False
82,227287,False,False
83,1684224,False,False
84,1477516,False,False
85,1643111,False,False
86,482063,False,False
87,1477712,False,False
88,811,False,False
89,1684225,True,False
90,1465994,False,False
91,1684226,False,False
92,1477506,False,False
93,20932,False,False
94,1131087,False,False
95,481547,False,False
96,14497,False,False
97,1511400,False,False
98,27489,False,False
99,97554,False,False
0,428224,False,False
1,1095972,False,False
2,1302265,False,False
3,1684227,False,False
4,41555,False,False
5,668489,False,False
6,14667,False,False
7,1684228,False,False
8,993710,False,False
9,370172,False,False
10,1684229,True,False
11,1469342,False,False
12,298618,False,False
13,1502559,False,False
14,458156,False,False
15,1085938,False,False
16,1684230,False,False
17,1684231,False,False
18,530183,False,False
19,1684232,False,False
20,150689,False,False
21,120467,False,False
22,1566740,False,False
23,1041626,False,False
24,50346,False,False
25,170851,False,False
26,127585,False,False
27,1429824,True,False
28,709681,False,False
29,1684233,False,False
30,10210,False,False
31,611053,False,False
32,447429,False,False
33,1265617,False,False
34,10368,False,False
35,1019939,False,False
36,1684234,True,False
37,995,False,False
38,104973,False,False
39,1472638,False,False
40,1684235,False,False
41,1666275,True,False
42,1684236,False,False
43,1682581,False,False
44,1537602,False,False
45,127832,False,False
46,1213,False,False
47,1453740,False,False
48,1684237,False,False
49,49491,False,False
50,1684238,True,False
51,1652910,False,False
52,1662160,False,False
53,584756,False,False
54,51333,False,False
55,142284,False,False
56,1684239,False,False
57,29946,False,False
58,1684240,False,False
59,1439442,False,False
60,1479651,False,False
61,1501288,False,False
62,1608777,False,False
63,1634580,False,False
64,1634845,False,False
65,1644921,False,False
66,1647168,False,False
67,1658100,False,False
68,1658356,False,False
69,1658363,False,False
70,1658366,False,False
71,1658384,False,False
72,1658675,False,False
73,1660164,False,False
74,1660978,False,False
75,1661847,False,False
76,1663326,False,False
77,1664319,False,False
78,1666838,False,False
79,1669692,False,False
80,1677160,False,False
81,1678863,False,False
82,1679068,False,False
83,56715,False,False
84,1680069,False,False
85,1681047,True,False
86,1681687,False,False
87,1681710,False,False
88,1683090,False,False
89,1639501,False,False
90,1657837,False,False
91,377070,False,False
92,1151356,False,False
93,1562235,False,False
94,1569442,False,False
95,1575806,False,False
96,1621671,False,False
97,1642089,False,False
98,1650452,False,False
99,1650453,False,False
0,1650454,False,False
1,1657776,False,False
2,1658161,False,False
3,1658915,False,False
4,1660995,False,False
5,1660998,False,False
6,1661006,False,False
7,1661017,False,False
8,1661057,False,False
9,1661058,False,False
10,1661059,False,False
11,1661062,False,False
12,1661063,False,False
13,1661064,False,False
14,1661066,False,False
15,1661067,False,False
16,1661070,False,False
17,1661072,False,False
18,1661074,False,False
19,1662910,False,False
20,1663911,False,False
21,1668033,False,False
22,1668036,False,False
23,1669719,True,False
24,1671331,False,False
25,1673530,False,False
26,1674418,False,False
27,1677128,False,False
28,1677920,False,False
29,1680581,False,False
30,1682644,False,False
31,404492,True,False
32,525460,False,False
33,671,False,False
34,32945,False,False
35,1684241,False,False
36,116745,False,False
37,1684242,False,False
38,1565581,False,False
39,1679821,False,False
40,646097,False,False
41,11702,False,False
42,444539,False,False
43,1129123,False,False
44,1391988,False,True
45,1684243,False,False
46,1543138,False,False
47,1273966,False,False
48,617731,False,False
49,27594,False,False
50,897,False,False
51,632767,True,False
52,1684244,False,False
53,564675,False,False
54,1614144,False,False
55,1652742,False,False
56,19059,False,False
57,324230,True,False
58,424982,False,False
59,452668,True,False
60,1682752,False,False
61,672,False,False
62,9654,False,False
63,394692,False,False
64,19076,False,False
65,1669970,False,False
66,36643,False,False
67,1684245,False,False
68,1554565,False,False
69,121354,False,False
70,76341,False,False
71,1684246,False,False
72,292099,False,False
73,1684247,True,False
74,92060,False,False
75,818192,False,False
76,1671146,False,False
77,1684248,False,False
78,194,False,False
79,588228,False,False
80,324670,False,False
81,216282,False,False
82,995102,False,False
83,71822,False,False
84,1684249,False,False
85,1684250,False,False
86,411,False,False
87,1325678,False,False
88,1684251,False,False
89,211052,False,False
90,234757,False,False
91,245459,False,False
92,1684252,False,False
93,1684253,False,False
94,627394,False,False
95,65191,False,False
96,1664580,False,False
97,293917,False,False
98,18813,False,False
99,184173,False,False
0,670,False,False
1,461519,False,False
2,177875,False,False
3,78,False,False
4,297045,False,False
5,44132,False,False
6,1660293,False,False
7,225564,False,False
8,16233,False,False
9,713776,False,False
10,589743,False,False
11,1485839,False,False
12,1642950,False,False
13,4951,False,False
14,1684254,False,False
15,1684255,False,False
16,38055,False,False
17,777847,False,False
18,1684256,False,False
19,243142,False,False
20,891621,False,False
21,1611333,False,False
22,1109086,False,False
23,1373129,False,False
24,872585,False,False
25,1684257,False,False
26,1684258,False,False
27,786415,False,False
28,95482,False,False
29,721785,False,False
30,585268,False,False
31,35196,False,False
32,1684259,False,False
33,1676026,False,False
34,1152250,False,False
35,1669255,False,False
36,1684260,False,False
37,185008,False,False
38,478967,False,False
39,1000135,False,False
40,479053,False,False
41,1684261,False,False
42,476176,False,False
43,1653122,False,False
44,1469748,False,False
45,1684262,False,False
46,1081003,False,False
47,533535,False,False
48,1684263,False,False
49,829487,False,False
50,429617,False,False
51,646593,False,False
52,157360,False,False
53,1684264,False,False
54,1659028,False,False
55,1337267,False,False
56,1684265,False,False
57,1684266,False,False
58,342677,False,False
59,1684267,False,False
60,599098,False,False
61,945917,False,False
62,849811,False,False
63,1176033,False,False
64,10386,False,False
65,408,False,False
66,634945,False,False
67,46902,False,False
68,1684268,False,False
69,1245,False,False
70,1384216,False,False
71,1451588,False,False
72,732183,False,False
73,843352,False,False
74,1622764,False,False
75,1078446,False,False
76,1308767,False,False
77,1122573,False,False
78,1684269,False,False
79,1245008,False,False
80,464173,False,False
81,1684270,False,False
82,1596308,False,False
83,1626675,False,False
84,12112,False,False
85,1684271,False,False
86,1379418,False,False
87,1684272,False,False
88,1618201,False,False
89,1684273,False,False
90,846129,False,False
91,1266800,False,False
92,804370,False,False
93,1494084,False,False
94,1295400,False,False
95,489604,False,False
96,1112547,False,False
97,672222,False,False
98,1638644,False,False
99,24801,False,False
0,325844,False,False
1,182219,False,False
2,5876,False,False
3,1308906,False,False
4,1684274,False,False
5,1683106,False,False
6,1321179,False,False
7,60806,False,False
8,1684275,False,False
9,757514,False,False
10,1663197,False,False
11,1620269,False,False
12,1684276,False,False
13,1684277,False,False
14,1513319,False,False
15,1291335,False,False
16,1684278,False,False
17,1564451,False,False
18,29379,False,False
19,226371,False,False
20,1286373,False,False
21,1684279,False,False
22,739547,False,False
23,1647344,False,False
24,602334,False,False
25,585049,False,False
26,390539,False,False
27,1684280,False,False
28,1684281,False,False
29,53490,False,False
30,1684282,False,False
31,1662522,False,False
32,1661907,False,False
33,346,False,False
34,1449104,False,False
35,1649557,False,False
36,9543,False,False
37,724875,False,False
38,1626436,False,False
39,1227241,False,False
40,9346,False,False
41,1319130,False,False
42,1684283,False,False
43,1021703,True,False
44,235866,False,False
45,1619660,False,False
46,1684284,False,False
47,1684285,False,False
48,797861,False,False
49,1684286,False,False
50,1679990,False,False
51,151223,False,False
52,1219192,False,False
53,889449,False,False
54,211830,False,False
55,121493,False,False
56,85411,False,False
57,42668,False,False
58,77,False,False
59,1335092,False,False
60,1684287,False,False
61,76499,False,False
62,44515,False,False
63,1173559,False,False
64,1241983,False,False
65,608931,False,False
66,1966,False,False
67,666933,False,False
68,1607698,False,False
69,50938,False,False
70,24923,False,False
71,1666865,False,False
72,216908,False,False
73,404588,False,False
74,9584,False,False
75,13963,False,False
76,892431,False,False
77,220985,False,False
78,97367,False,False
79,1553224,False,False
80,1682838,False,False
81,1649412,False,False
82,329865,False,False
83,22854,False,False
84,554305,False,False
85,3510,False,False
86,1426822,False,False
87,1396711,False,False
88,25001,False,False
89,1116176,False,False
90,141715,False,False
91,47957,False,False
92,1075334,False,False
93,13428,False,False
94,208036,False,False
95,1684288,False,False
96,5503,False,False
97,1731,False,False
98,13818,False,False
99,61713,False,False
0,1684289,True,False
1,241848,False,False
2,1597149,False,False
3,1565069,False,False
4,1684290,False,False
5,1620822,False,False
6,39984,False,False
7,431640,False,False
8,1684291,False,False
9,1684292,False,False
10,47423,False,False
11,1393245,True,False
12,1656683,False,False
13,1684293,False,False
14,1684294,False,False
15,1684295,False,False
16,1684296,False,False
17,67560,False,False
18,1470783,False,False
19,1681365,False,False
20,82,False,False
21,1684297,False,False
22,1661239,False,False
23,63703,False,False
24,227274,False,False
25,396461,False,False
26,774992,False,False
27,1666554,False,False
28,44284,False,False
29,1575146,False,False
30,1678184,False,False
31,791427,False,False
32,612594,False,False
33,358265,False,False
34,754464,True,False
35,1287571,False,False
36,1653260,False,False
37,597049,False,False
38,174203,False,False
39,562948,False,False
40,1444025,False,False
41,1567456,False,False
42,87392,False,False
43,268261,False,False
44,1136626,False,False
45,1046921,True,False
46,1684298,False,False
47,1407971,False,False
48,1683277,False,False
49,374031,False,False
50,1054748,True,False
51,1526642,False,False
52,21742,False,False
53,1684299,False,False
54,1684300,False,False
55,593041,False,False
56,752812,False,False
57,525297,False,False
58,46924,False,False
59,15516,False,False
60,1072492,False,False
61,326182,False,False
62,1352034,False,False
63,360580,False,False
64,1684301,False,False
65,1643436,False,False
66,2700,False,False
67,174398,False,False
68,437783,False,False
69,629078,False,False
70,1537155,False,False
71,700950,False,False
72,1282497,False,False
73,632528,False,False
74,1558225,False,False
75,1684302,False,False
76,693926,False,False
77,384748,False,False
78,199153,False,False
79,1241418,False,False
80,413167,False,False
81,514292,False,False
82,693114,False,False
