,adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count
2,False,/4gKxQIW91hOTELjY5lzjMbLoGxB.jpg,"[28, 53, 878]",763164,Apex,en,Apex,"Ex-cop Thomas Malone is serving a life sentence for a crime he didn’t commit. He is offered a chance at freedom if he can survive a deadly game of Apex, in which six hunters pay for the pleasure of hunting another human on a remote island. He accepts, and once he arrives, all hell breaks loose.",15.992,/chTkFGToW5bsyw3hgLAe4S5Gt3.jpg,2021-11-12,False,False,5.2,607
3,False,/4840rkbpsiuow5ew155oVKcqJwj.jpg,[18],615,The Passion of the Christ,en,The Passion of the Christ,A graphic portrayal of the last twelve hours of Jesus of Nazareth's life.,14.8973,/rBM5o2HpmCfDejuIPybI09tkY3V.jpg,2004-02-25,False,False,7.537,5171
4,False,/gl0jzn4BupSbL2qMVeqrjKkF9Js.jpg,"[12, 14, 16]",128,Princess Mononoke,ja,もののけ姫,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",14.6145,/cMYCDADoLKLbB83g4WnJegaZimC.jpg,1997-07-12,False,False,8.323,8919
5,False,/AdyJH8kDm8xT8IKTlgpEC15ny4u.jpg,"[14, 28, 12]",453395,Doctor Strange in the Multiverse of Madness,en,Doctor Strange in the Multiverse of Madness,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",16.5472,/ddJcSKbcp4rKZTmuyWaMhuwcfMz.jpg,2022-05-04,False,False,7.224,10240
6,False,/tH2SoOS2HqOJCOImbeGkmKSdCMz.jpg,"[12, 18, 10751]",1265,Bridge to Terabithia,en,Bridge to Terabithia,"Jesse Aarons trained all summer to become the fastest runner in school. So he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences including that she's rich, he's poor, she's a city girl, and he's a country boy the two become fast friends. Together they create Terabithia, a land of monsters, trolls, ogres, and giants where they rule as king and queen.",15.7555,/3xFxGodKPMFLheS8rujFSmLfcq4.jpg,2007-02-15,False,False,7.31,5188
7,False,/kARonxQpuSZdFraTKlCThWOBCtu.jpg,[35],38365,Grown Ups,en,Grown Ups,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",14.6965,/cQGM5k1NtU85n4TUlrOrwijSCcm.jpg,2010-06-24,False,False,6.398,6628
8,False,/a0GM57AnJtNi7lMOCamniiyV10W.jpg,"[16, 14, 18]",508883,The Boy and the Heron,ja,君たちはどう生きるか,"While the Second World War rages, the teenage Mahito, haunted by his mother's tragic death, is relocated from Tokyo to the serene rural home of his new stepmother Natsuko, a woman who bears a striking resemblance to the boy's mother.  As he tries to adjust, this strange new world grows even stranger following the appearance of a persistent gray heron, who perplexes and bedevils Mahito, dubbing him the ""long-awaited one.""",14.825,/f4oZTcfGrVTXKTWg157AwikXqmP.jpg,2023-07-14,False,False,7.401,2608
9,False,/lmns2jlRmATs8OGWKcCkgrbHLM4.jpg,"[28, 18]",1634301,Vanaveera,te,Vanaveera,A descendant of the Vanara clan is pushed into conflict when a modern-day Ravana seizes his only bike for an election rally. What starts as a petty injustice soon erupts into a fierce fight for self-respect and dignity.,13.7422,/oBYExKI8E3bTzQjPkofhpV2EJon.jpg,2026-02-13,False,False,7.5,6
10,False,/qBsQzHPQZIiSr57jQmc3T0QcD9j.jpg,"[878, 27]",11850,Invasion of the Body Snatchers,en,Invasion of the Body Snatchers,"The residents of San Francisco are becoming drone-like shadows of their former selves, and as the phenomenon spreads, two Department of Health workers uncover the horrifying truth.",13.7016,/skS02wdeH2C0nrbCQP3qKwJdZtZ.jpg,1978-12-20,False,False,7.221,1305
11,False,/h3KN24PrOheHVYs9ypuOIdFBEpX.jpg,"[16, 10751, 12]",166428,How to Train Your Dragon: The Hidden World,en,How to Train Your Dragon: The Hidden World,"As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup’s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind.",13.7143,/xvx4Yhf0DVH8G4LzNISpMfFBDy2.jpg,2019-01-03,False,False,7.751,7060
12,False,/rrUsh0jODStzpJcDbDvLB1Tl901.jpg,"[16, 14, 28, 12]",1144107,The Legend of Hei 2,zh,罗小黑战记 2,"When an attack shatters the fragile peace between the spirit world and humanity, Hei teams up with Luye, the last disciple of his Shifu Wuxian, to expose a conspiracy that threatens both realms - and the bond they've sworn to protect.",16.9785,/ewZaW4gXqqllOelUpS98T49z6Gl.jpg,2025-07-18,False,False,8.5,51
13,False,/6zV1AJUj0EzsJV05Ru2lfAWIn3R.jpg,"[28, 12, 878]",545611,Everything Everywhere All at Once,en,Everything Everywhere All at Once,"An aging Chinese immigrant is swept up in an insane adventure, where she alone can save what's important to her by connecting with the lives she could have led in other universes.",15.0103,/u68AjlvlutfEIcpmbYpKcdi09ut.jpg,2022-03-24,False,False,7.72,7871
14,False,/gt1uXhgjrjZKfCIgPnbtazKCmEd.jpg,[10402],1192548,Hannah Waddingham: Home for Christmas,en,Hannah Waddingham: Home for Christmas,Ring in the holidays with Emmy-winning star Hannah Waddingham as she welcomes special guests for a musical extravaganza at the London Coliseum.,14.7877,/mc1uof12ZEDMY7VSGmMbo1SBQlb.jpg,2023-11-21,False,False,6.147,17
15,False,/eHGFCGdBDwDD7GGFGDRr0uGwmCs.jpg,[35],1002000,The Belgian Wave,fr,The Belgian Wave,This movies examines a period in modern Belgian history which is as heavily mocked as it is revered: the wave of UFO sightings recorded at the end of the 80s.,13.1686,/9NRdbUCgxuU9Snp4sl6kNt6gaHm.jpg,2023-12-13,False,False,6.0,10
16,False,/qr7dUqleMRd0VgollazbmyP9XjI.jpg,"[878, 18, 53]",78,Blade Runner,en,Blade Runner,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",14.81,/63N9uy8nd9j7Eog2axPQ8lbr3Wj.jpg,1982-06-25,False,False,7.939,14904
17,False,/kTrgxhRSj2sun89bDbnGCPBiey6.jpg,"[16, 10751, 35]",378236,The Emoji Movie,en,The Emoji Movie,"Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.",14.3158,/60bTx5z9zL1AqCjZ0gmWoRMJ6Bb.jpg,2017-07-23,False,False,5.391,3305
18,False,/aLhtnH4pKHnD02ZfBGm2djwlNBH.jpg,"[16, 99]",426889,Le Clitoris,fr,Le Clitoris,"Women are lucky, they get to have the only organ in the human body dedicated exclusively for pleasure: the clitoris! In this humorous and instructive animated documentary, find out its unrecognized anatomy and its unknown herstory.",14.5928,/osBGGlyIwsnSDIJ3vy83JpH1OUY.jpg,2017-08-24,False,False,6.756,43
19,False,/vh7np635kDIcfO6x2Y9ElgLJsuI.jpg,"[80, 27, 9648]",4232,Scream,en,Scream,"A year after the murder of her mother, a teenage girl is terrorized by a masked killer who targets her and her friends by using scary movies as part of a deadly game.",15.2251,/lr9ZIrmuwVmZhpZuTCW8D9g0ZJe.jpg,1996-12-20,False,False,7.4,7883
0,False,/9IIBboV7MCT0bTxzXHmWK1Hq558.jpg,"[18, 80, 28]",272,Batman Begins,en,Batman Begins,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",17.0599,/sPX89Td70IDDjVr85jdSBb4rWGr.jpg,2005-06-10,False,False,7.723,22491
1,False,/AecGG1XVCmkk7fT10ko3FC0dLIP.jpg,"[14, 28, 27]",1043197,Dust Bunny,en,Dust Bunny,"Ten-year-old Aurora asks her hitman neighbor to kill the monster under her bed that she claims ate her family. To protect her, he must battle an onslaught of assassins while accepting that some monsters are real.",13.9794,/qa5aZpO8tQqhlDaE0flalS1TuIS.jpg,2025-12-11,False,False,6.668,260
2,False,/uy2trYgO8MOQfQXlvMaLhBnkUqg.jpg,"[18, 28, 53]",7485,Shooter,en,Shooter,"A top Marine sniper, Bob Lee Swagger, leaves the military after a mission goes horribly awry and disappears, living in seclusion. He is coaxed back into service after a high-profile government official convinces him to help thwart a plot to kill the President of the United States. Ultimately double-crossed and framed for the attempt, Swagger becomes the target of a nationwide manhunt. He goes on the run to track the real killer and find out who exactly set him up, and why, eventually seeking revenge against some of the most powerful and corrupt leaders in the free world.",14.3064,/2aWGxo1E5polpBjPvtBRkWp7qaS.jpg,2007-03-22,False,False,7.117,5405
3,False,/nP3y0TkR6XniFs9J53qQkg4Bnnk.jpg,"[18, 35]",10625,Mean Girls,en,Mean Girls,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",15.8558,/fXm3YKXAEjx7d2tIWDg9TfRZtsU.jpg,2004-04-30,False,False,7.223,9402
4,False,/9NSXdVHeSfSHUv49OzLispFcpz1.jpg,"[28, 53]",560016,Monkey Man,en,Monkey Man,"Kid is an anonymous young man who ekes out a meager living in an underground fight club where, night after night, wearing a gorilla mask, he is beaten bloody by more popular fighters for cash. After years of suppressed rage, Kid discovers a way to infiltrate the enclave of the city’s sinister elite. As his childhood trauma boils over, his mysteriously scarred hands unleash an explosive campaign of retribution to settle the score with the men who took everything from him.",14.4657,/4lhR4L2vzzjl68P1zJyCH755Oz4.jpg,2024-04-03,False,False,6.878,1382
5,False,/7nAVXGHHtaNcdsqvDXmY6R9N0fG.jpg,"[28, 35]",1363123,The Family Plan 2,en,The Family Plan 2,"Now that Dan's assassin days are behind him, all he wants for Christmas is quality time with his kids. But when he learns his daughter has her own plans, he books a family trip to London—putting them all in the crosshairs of an unexpected enemy.",14.574,/semFxuYx6HcrkZzslgAkBqfJvZk.jpg,2025-11-11,False,False,6.5,549
6,False,/43vbVQDJlY7VoY3VPo8MipicxXk.jpg,[18],1325678,Sarah's Oil,en,Sarah's Oil,"Sarah Rector, a Black girl born in early 20th-century Oklahoma Indian Territory, believes there is oil beneath the barren land she’s allotted, and her faith proves right. As greedy oil sharks close in, Sarah turns to family, friends, and some Texas wildcatters to maintain control of her oil-rich land, eventually becoming among the nation's first Black female millionaires—at eleven years old.",15.8542,/Av1CK61z33v2OBFLD1yF5rdRxQ1.jpg,2025-11-06,False,False,8.1,69
7,False,/hy0Hx9fMPk2fmw26Li60z1S2giU.jpg,"[18, 80, 53]",629,The Usual Suspects,en,The Usual Suspects,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",16.5222,/99X2SgyFunJFXGAYnDv3sb9pnUD.jpg,1995-07-19,False,False,8.17,11336
8,False,/m5dA4JZsj78EBTa2D6imWOAebwB.jpg,[35],4247,Scary Movie,en,Scary Movie,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",14.5498,/fVQFPRuw3yWXojYDJvA5EoFjUOY.jpg,2000-07-07,False,False,6.39,7698
9,False,/7s7WkAFPBsMTprYMbqbgKoppQsR.jpg,"[12, 28, 14]",1734,The Mummy Returns,en,The Mummy Returns,"Rick and Evelyn O’Connell, along with their 8-year-old son Alex, discover the key to the legendary Scorpion King’s might: the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn’t above kidnapping its new bearer, Alex, to gain control of Anubis’s otherworldly army.",14.5435,/kdJsW7hcy1lrj7tdMPycTAQPAiR.jpg,2001-05-04,False,False,6.397,7617
10,False,/uQCjR78iGcQe78jaev4ZCnb0np8.jpg,[10749],826937,Sister-in-law's Taste 2,ko,시누이의 맛 2,Sister-in-law's Taste 2,14.7907,/r6zVEuy2O6R4keqs33OBz5dMFEg.jpg,2021-01-20,False,False,6.0,4
11,False,/cFcXilLbI7yjPIYB58AZiOyUnoh.jpg,"[28, 12, 80]",47971,xXx: Return of Xander Cage,en,xXx: Return of Xander Cage,"Xander Cage is left for dead after an incident, though he secretly returns to action for a new, tough assignment with his handler Augustus Gibbons.",15.4803,/hba8zREJpP1AYhaXgb2oJLQeO0K.jpg,2017-01-13,False,False,6.133,9208
12,False,/eQySd26OW7UmCuaeBOL7qy6foMn.jpg,"[28, 14, 878]",454639,Masters of the Universe,en,Masters of the Universe,"After being separated for 15 years, the Sword of Power leads Prince Adam back to Eternia, where he discovers his home shattered under the fiendish rule of Skeletor. To save his family and his world, Adam must join forces with his closest allies, Teela and Duncan/Man-At-Arms, and embrace his true destiny as He-Man — the most powerful man in the universe.",14.6375,/nIHGNvPEo8ESTFvNbJ7hhCS0hcG.jpg,2026-06-03,False,False,0.0,0
13,False,/bQXAqRx2Fgc46uCVWgoPz5L5Dtr.jpg,"[28, 12, 878]",436270,Black Adam,en,Black Adam,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",15.2626,/rCtreCr4xiYEWDQTebybolIh6Xe.jpg,2022-10-19,False,False,6.811,6977
14,False,/pPhl3n0Y7koR0To79xXrGLyySww.jpg,[99],1076129,The Neverending Party,fr,La Boum éternelle : Histoire d'un grand film sans prétention,"A look-back at popular French movie ""La Boum"" (The Party).",9.8443,/j8Y7ToardmenIKEj9j1gV6pn869.jpg,2023-01-20,False,False,6.5,2
15,False,/xMJvffWIaW9MtlY9aIXKViUNeIO.jpg,"[35, 878, 18]",646380,Don't Look Up,en,Don't Look Up,Two astronomers go on a media tour to warn humankind of a planet-killing comet hurtling toward Earth. The response from a distracted world: Meh.,15.3906,/th4E1yqsE8DGpAseLiUrI60Hf8V.jpg,2021-12-08,False,False,7.065,9270
16,False,/lzMS0CI3FLQYC5EgJoWeIaEt0lm.jpg,"[878, 18, 12]",286217,The Martian,en,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",15.2556,/fASz8A0yFE3QB6LgGoOfwvFSseV.jpg,2015-09-30,False,False,7.695,21093
17,False,/rnD4FJhGZOvyvM2aaIEKYjSVveZ.jpg,[18],895793,The Truth About Helen,en,The Truth About Helen,"Helen Moore (Grace Williams) runs off with the nephew of Senator Foote, but when their car breaks down, they go to a hotel. A conference is going on there, and the boss politico is choosing his candidate for district attorney. Hugh Graham is the boss's favorite, and also Helen's ex-fiancee. The nephew tries to force himself on her and Graham hears her cries for help. When he rescues her, he is seen by his rival, Gregory, who assumes they are having an affair. He threatens to expose this, and to protect Helen, Graham withdraws from the nomination.",13.5123,/47U4uim7hyXuXCFvEvSKwoIGRmU.jpg,1915-11-12,False,False,0.0,0
18,False,/49fzLedFVKgGgFChLMuulDJBY1c.jpg,"[18, 10752]",28,Apocalypse Now,en,Apocalypse Now,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",14.5773,/gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg,1979-05-19,False,False,8.268,9025
19,False,/rxFwyLPnOMLrq3uE3D2fTGe4nwV.jpg,[35],1551900,Dear Sobriety: You're Killing Me,es,"Sobriedad, me estás matando","Raffi, nearly forty and defiant of the system, has cycled through rehab countless times. After being kicked out of the clinic in his fifth attempt to get clean, he is forced to return to the person he despises most: his mother. Two days later, she kicks him out, and Raffi turns to Trino, his last remaining friend, for refuge. When he learns that his high school crush, Inés, is newly divorced, Raffi vows to win her over, even if it means getting a regular job, growing up, and finally taking his recovery seriously.",14.3238,/nTUSjR9LUeV4FaZu2oFYSlzLmQw.jpg,2026-01-29,False,False,4.833,6
